Incident ID,Article URL,Incident Description,Publication Date,Incident Date,Pub Date Minus Incident Date,Province,City or Region,Detailed Location,Incident Category,Gender of Victim(s),Name of Victim(s),Ethnic Community,Black/African/Caribbean,Central Asian,East Asian,Indigenous,Latin American,Middle Eastern,South Asian,Southeast Asian,Identity-Based,Context,Type of Incident,Previous Tags,Needs Review,D4G Notes,CCMF Notes,Status
501,https://www.cp24.com/news/four-arrested-in-blockade-of-hamilton-people-s-party-event-including-son-of-syrian-restaurant-owners-1.4651845,"Four arrested in blockade of Hamilton People’s Party event, including son of Syrian restaurant owners",2019-10-23,2019-10-23,0,Ontario,Hamilton,,Criminal: Unknown,,,,,,,,,,,,Religious discrimination: Islamophobia,Politics,"Harassment: Other, Hate speech: Other",C; harassment ; hate speech ; politcal ; protest; anti-muslim ; anti-racism; Hamilton,,,,
502,https://www.thechronicleherald.ca/news/local/racist-graffiti-found-in-cole-harbour-investigated-as-hate-crime-366916/,Racist graffiti found in Cole Harbour investigated as hate crime,,2019-10-23,,Nova Scotia,Cole Harbour,,,,,,,,,,,,,,,,Vandalism,Investigation; vandalism; not identified; Cole Harbour,,,,
503,https://www.cbc.ca/news/canada/ottawa/robert-soulieres-book-n-word-complaint-1.5335079,Author of book at centre of N-word complaint willing to change text,2019-10-25,2019-10-25,0,Quebec,Gatineau,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,NC; race relations; anti-black; Gatineau,,,,
504,https://www.vernonmorningstar.com/federal-election/ppc-party-discredits-its-former-kelowna-lake-country-presidents-past-accusations-of-racism/,PPC party discredits its former Kelowna-Lake Country president’s past accusations of racism,,2019-10-19,,British Columbia,Kelowna,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; poltical; other; Kelowna,,,,
505,https://montreal.ctvnews.ca/thousands-treated-unfairly-by-montreal-police-advocates-say-at-systemic-racism-hearings-1.4655149,"Thousands treated unfairly by Montreal police, advocates say at systemic racism hearings",2019-10-25,2019-10-25,0,Quebec,Montreal,,Non-Criminal,,,,,,,,,,,,,,,NC; public hearing; other ; anti-racism; Montreal,,,,
506,https://montreal.ctvnews.ca/montrealers-plan-march-against-racism-bill-21-on-sunday-1.4652925,"Montrealers plan march against racism, Bill 21 on Sunday",2019-10-23,2019-10-23,0,Quebec,Montreal,,Non-Criminal,,,,,,,,,,,,,,,NC; protest; anti-racism; Montreal,,,,
507,https://www.mississauga.com/news-story/9659265-mississauga-council-opts-to-formally-oppose-quebec-s-bill-21/,Mississauga council opts to formally oppose Quebec's Bill 21,2019-10-24,2019-10-24,0,Ontario,Mississauga,,Non-Criminal,,,South Asian,,,,,,,India,,"Religious discrimination: Anti-Sikhism, Religious discrimination: Islamophobia",Politics,,NC; political; anti-muslim ; anti-sikh/indian; Mississauga,,,,
508,https://www.thestar.com/news/gta/2019/11/01/toronto-mom-claims-she-was-racially-profiled-detained-assaulted-when-police-came-to-check-on-her-kids.html,She left her kids to get groceries. What happened next has her suing police for racial profiling and assault,,2019-11-01,,Ontario,Toronto,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,Religious discrimination: Islamophobia,,Harassment: Racial profiling,NC; profiled ; human rights; anti-muslim ; anti-black; Toronto,,,,
509,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/police-investigate-vandalism-of-structure-on-property-of-ontario-synagogue,Police investigate vandalism of structure on property of Ontario synagogue,2019-10-29,2019-10-29,0,Ontario,Georgina,,,,,,,,,,,,,,Religious discrimination: Anti-Semitism,,Vandalism,Investigation; vandalism; anti-semitic; Georgina,,,,
510,https://www.halifaxtoday.ca/local-news/forces-member-calls-on-caf-to-relocate-his-family-from-home-where-murder-suicide-occurred-1771338,Relative of murder-suicide perpetrator says that he would never have committed the murder-suicide if not for his time spent in Afghanistan and the suffering he went through as a Black person in the Canadian Armed Forces.,2019-10-26,2019-08-23,64,Nova Scotia,Halifax,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,NC; discrimination at work; anti-black; Halifax,,,,
511,https://www.cbc.ca/news/canada/montreal/judge-laval-ticket-police-officer-1.5347451,Judge acquits Laval man ticketed for calling police officers racist,2019-11-05,2019-11-05,0,Quebec,Laval,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,Harassment: Racial profiling,NC; racial profiling; anti-black; Laval,,,,
512,https://edmonton.citynews.ca/2019/10/29/speak-english-in-canada-racist-rant-caught-on-video-in-burnaby-drugstore/,Speak English in Canada': Racist rant caught on video in Burnaby drugstore,2019-10-29,2019-10-29,0,British Columbia,Burnaby,,Non-Criminal,,,,,,,,,,,,,,Harassment: Other,NC; harassment; anti-asian; Burnaby,,,,
513,https://www.huffingtonpost.ca/entry/canadian-culture-viral-thread-shoji-yoshiyama_ca_5db5dd24e4b006d49170c78d,Hong Kong Student's Viral Thread On Canada Brought Him Praise And Racism,,2019-10-27,,Ontario,Toronto,,Non-Criminal,,,,,,,,,,,,,,Harassment: Other,NC; harassment; anti-asian; Toronto,,,,
514,https://www.citynews1130.com/2019/11/03/video-carwash-racist-richmond/,Racist rant caught on video after car wash confrontation in Richmond,2019-11-03,2019-11-03,0,British Columbia,Richmond,,Non-Criminal,,,,,,,,,,,,,,Harassment: Other,NC; harassment; anti-asian; Richmond,,,,
515,https://www.huffingtonpost.ca/entry/mexican-ice-halloween-costume-toronto_ca_5db8bd8ee4b066da55288116,"Toronto Couple’s ICE, Mexican Halloween Costume Draws Online Criticism",,2019-10-29,,Ontario,Toronto,,Non-Criminal,,,Latin American,,,,,Mexico,,,,,Online: Other,,NC; race relations; anti-mexican; Toronto,,,,
517,https://www.cbc.ca/news/canada/hamilton/community-hub-1.5348580,Councillor says Hamilton needs community centre focused on LGBTQ and racialized residents,2019-11-06,2019-10-18,19,Ontario,Hamilton,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; Hamilton,,,,
518,https://bc.ctvnews.ca/touring-comedy-show-cancelled-over-racism-concerns-1.4667227,Touring comedy show cancelled over racism concerns,2019-11-01,2019-10-18,14,British Columbia,Surrey,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,NC; race relations; anti-black; Surrey,,,,
519,https://www.cbc.ca/news/canada/london/london-ontario-racist-incident-workplace-mcdonalds-1.5341465,London woman fired by McDonald's after she reported staff using N-word at work,2019-11-01,2019-10-18,14,Ontario,London,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,Workplace,Hate speech: Other,NC; discrimination at work ; hate speech; anti-black; London,,,,
520,https://bc.ctvnews.ca/go-back-to-your-country-two-more-racist-rants-surface-days-after-viral-video-from-b-c-drugstore-1.4669467,Racist rant captured on a bus on Davie Street,2019-11-04,2019-10-18,17,British Columbia,Vancouver,,Non-Criminal,,,,,,,,,,,,,Transit,Harassment: Other,NC; harassment; anti-asian; Vancouver,,,,
521,https://www.theguardian.pe.ca/news/canada/black-faced-ghouls-raise-racist-spectre-in-windsor-372445/,Black-faced ghouls raise racist spectre in Windsor,,2019-10-19,,Ontario,Windsor,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,"NC; race relations; anti-black; Windsor, NS",,,,
522,https://www.cbc.ca/news/canada/nova-scotia/walmart-canada-halloween-costumes-accusations-mocking-black-culture-1.5340054,Walmart pulls costumes after it's accused of making 'mockery' of black culture,2019-10-30,2019-10-19,11,Nova Scotia,Antigonish,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,"NC; race relations; anti-black; Antigonish, NS",,,,
523,https://pressprogress.ca/alberta-wexit-group-says-it-wants-to-roll-back-womens-legal-rights-and-outlaw-racial-agitation/,Alberta ‘Wexit’ Group Says It Wants to Roll Back Womens’ Legal Rights and Outlaw ‘Racial Agitation’,2019-11-06,2019-10-19,18,Alberta,,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; political; white supremacists; Alberta,,,,
524,https://www.ctvnews.ca/canada/rcmp-feds-pressed-to-find-missing-reservist-with-alleged-links-to-neo-nazis-1.4659426,"RCMP, feds pressed to find missing reservist with alleged links to neo-Nazis",2019-10-28,2019-10-20,8,Manitoba,Winnipeg,,,,,,,,,,,,,,,"Politics, Protective services: Military",,Military investigation; political; white supremacists; Winnipeg,,,,
525,https://www.cbc.ca/news/canada/calgary/wexit-federal-registration-1.5347597,Alberta separatist group applies to become federal political party; founder says he can't be a racist because his wife isn't white and doesn't speak English,2019-11-04,2019-10-23,12,Alberta,,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; political; white supremacists; Alberta,,,,
526,https://www.mcgilldaily.com/2019/11/our-response/,"McGill Daily forced to publish Zionist, anti-Arab letter",2019-11-04,2019-10-23,12,Quebec,Montreal,,Non-Criminal,,,Middle Eastern,,,,,,,,,Religious discrimination: Islamophobia,,Hate speech: Letter/flyer,NC; race relations; anti-arab ; anti-muslim; Montreal,,,,
529,https://globalnews.ca/news/6173750/ottawa-anti-hate-coalition/,Anti-hate coalition looks to curb rise of hate crimes in Ottawa,2019-11-15,2019-10-25,21,Ontario,Ottawa,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; Ottawa,,,,
530,https://www.cbc.ca/news/canada/iron-march-message-board-canadian-forces-1.5353201,Leak of thousands of posts from defunct neo-Nazi forum offers clues to identify Canadian members,2019-11-08,2019-10-25,14,,,,Non-Criminal,,,"Black/African/Caribbean, Indigenous, Middle Eastern",,,,,,,,,Religious discrimination: Anti-Semitism,Online: Social media,,NC; race relations; anti-indigenous; anti-arab ; anti-black; anti-semitic; National,,,,
531,https://www.cbc.ca/news/canada/newfoundland-labrador/mi-sel-joe-requests-to-address-house-1.5358225,Miawpukek chief asks to address House of Assembly on racism,2019-11-13,2019-10-26,18,Newfoundland and Labrador,St. John's,,Non-Criminal,,,Indigenous,,,,,,,,,,Politics,,NC; political; anti-indigenous; St. John's,,,,
532,https://www.cbc.ca/news/canada/kitchener-waterloo/laurier-student-social-media-video-n-word-1.5359302,Student's use of N-word in video on social media condemned by Laurier,2019-11-14,2019-10-28,17,Ontario,Waterloo,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,Online: Social media,Hate speech: Other,NC; hate speech; anti-black; Waterloo,,,,
534,https://www.cp24.com/news/small-group-of-cherry-supporters-protest-his-firing-outside-rogers-headquarters-1.4684061,Small group of Cherry supporters protest his firing outside Rogers headquarters,2019-11-13,2019-10-29,15,Ontario,Toronto,,Non-Criminal,,,,,,,,,,,,Xenophobia,,,NC; protest; anti-immigrant; Toronto,,,,
535,https://www.cbc.ca/news/investigates/kristian-ayoungman-shooting-strathmore-alberta-1.4866823,Shooting death of young Indigenous man forces rural community to confront racism,2019-11-06,2019-10-30,7,Alberta,Strathmore,,Criminal: Unknown,,,Indigenous,,,,,,,,,,,,C; First Degree Murder; anti-indigenous; Strathmore,,,,
536,https://www.cbc.ca/news/canada/toronto/peel-school-board-racism-review-1.5351594,Province launching review of Peel District School Board after racism allegations,2019-11-07,2019-10-31,7,Ontario,Peel Region,,,,,Black/African/Caribbean,,,,,,,,,,Educational institute: Other,,HR investigation; allegations; anti-black; Peel,,,,
537,https://toronto.ctvnews.ca/mpp-calls-on-ontario-legislature-to-denounce-quebec-s-bill-21-prevent-enacting-similar-law-1.4673779,"MPP calls on Ontario legislature to denounce Quebec's Bill 21, prevent enacting similar law",2019-11-06,2019-11-01,5,Ontario,Ottawa,,Non-Criminal,,,,,,,,,,,,"Religious discrimination: Anti-Semitism, Religious discrimination: Islamophobia",Politics,,NC; political; anti-muslim ; anti-semitic ; anti-racism; Ottawa,,,,
538,https://aptnnews.ca/2019/11/07/inuk-filmmakers-experience-with-nfb-prompts-human-rights-complaint/,Inuk filmmaker’s experience with NFB prompts human rights complaint,2019-11-07,2019-11-01,6,,,,Non-Criminal,,,Indigenous,,,,,,,,,,,,NC; human rights ; discrimination at work; anti-indigenous; National,,,,
539,https://www.niagarathisweek.com/news-story/9684315-local-group-apologizes-for-racist-comments-about-indigenous-hunters/,Local group apologizes for racist comments about Indigenous hunters,2019-11-08,2019-11-01,7,Ontario,Niagara,,Non-Criminal,,,Indigenous,,,,,,,,,,,Hate speech: Other,NC; hate speech; anti-indigenous; Niagra,,,,
540,https://torontosun.com/news/local-news/warmington-don-cherry-fired-over-controversial-poppy-comment,I MEANT IT': Don Cherry fired over controversial poppy comment,2019-11-12,2019-11-03,9,Ontario,Toronto,,Non-Criminal,,,,,,,,,,,,Xenophobia,,Hate speech: Other,NC; hate speech; anti-immigrant; Toronto,,,,
541,https://www.cbc.ca/news/canada/manitoba/opinion-winnipeg-racism-1.5359578,"That can't be my Winnipeg': Racism on the rise here, says woman born and raised in city",2019-11-16,2019-11-04,12,Manitoba,Winnipeg,,Non-Criminal,,,,,,,,,,,,"Religious discrimination: Islamophobia, Xenophobia",,,NC; race relations; anti-muslim ; anti-immigrant; Winnipeg,,,,
542,https://o.canada.com/pmn/news-pmn/canada-news-pmn/b-c-introduces-new-strategy-for-fighting-racism-and-hate-in-communities/wcm/2aac97b4-eb4e-42d8-9b5f-1a9f223a67a4,B.C. introduces new strategy for fighting racism and hate in communities,2019-11-20,2019-11-04,16,British Columbia,,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; political; anti-racism; British Columbia,,,,
543,https://globalnews.ca/news/6189724/b-c-government-looking-into-fines-for-people-engaging-in-racist-behaviour/,B.C. government looking into fines for people who engage in racist behaviour,2019-11-19,2019-11-04,15,British Columbia,,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; political; anti-racism; British Columbia,,,,
544,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/quebec-human-rights-commission-urges-police-to-end-routine-street-checks,"Montreal police told they must acknowledge racism, profiling within force",2019-11-22,2019-11-05,17,Quebec,Montreal,,Non-Criminal,,,"Black/African/Caribbean, Indigenous, Middle Eastern",,,,,,,,,,,Harassment: Racial profiling,NC; profiled ; human rights; anti-racism ; anti-black ; anti-arab ; anti-indigenous; Montreal,,,,
545,https://www.cbc.ca/news/canada/british-columbia/langham-court-human-rights-complaint-1.5368954,Racial discrimination complaint against Victoria theatre rekindles debate about diversity on stage,2019-11-22,2019-11-05,17,British Columbia,Victoria,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,NC; human rights ; discrimination at work; anti-black; Victoria,,,,
546,https://www.cbc.ca/news/canada/british-columbia/riot-walk-vancouver-history-tour-1.5358936,Riot Walk tour recounts dark moment in Vancouver's history,2019-11-17,2019-11-06,11,British Columbia,Vancouver,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; Vancouver,,,,
547,https://nationalpost.com/news/york-university-launches-review-after-event-with-ex-israeli-soldiers-met-with-massive-protest,York University launches review after event with ex-Israeli soldiers met with massive protest,2019-11-21,2019-11-06,15,Ontario,Toronto,York University,Non-Criminal,,,Middle Eastern,,,,,,Palestine,,,Religious discrimination: Anti-Semitism,Educational institute: Post-secondary,,NC; race relations ; protest; anti-semitic ; anti-palestinian; Toronto,,,,
548,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/new-ottawa-police-chief-vows-vigilance-on-racial-bias-discrimination,"New Ottawa police chief vows vigilance on racial bias, discrimination",2019-11-20,2019-11-06,14,Ontario,Ottawa,,Non-Criminal,,,"Black/African/Caribbean, Indigenous, Middle Eastern",,,,,,,,,,,Harassment: Racial profiling,NC; human rights ; profiled; anti-racism ; anti-black ; anti-arab ; anti-indigenous; Ottawa,,,,
549,https://www.saltwire.com/news/canada/cities-face-pushback-over-same-anti-semitism-definition-backed-by-federal-government-378660/,Cities face pushback over same anti-Semitism definition backed by federal government,,2019-11-06,,Alberta,Calgary,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Anti-Semitism,Politics,,NC; political; anti-semitic ; race relations; Calgary,,,,
550,https://www.cbc.ca/news/canada/toronto/new-plaque-honours-black-community-that-helped-forge-the-identity-of-leslieville-1.5364692,New plaque honours black community that helped 'forge the identity' of Leslieville,2019-11-19,2019-11-06,13,Ontario,Toronto,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; Toronto,,,,
551,https://www.cbc.ca/news/canada/ottawa/black-professors-university-ottawa-town-hall-1.5367473,"More black profs needed at U of O, students say",2019-11-21,2019-11-06,15,Ontario,Ottawa,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,NC; race relations ; discrimination at work; anti-black ; anti-racism; Ottawa,,,,
552,https://www.cbc.ca/news/canada/nova-scotia/climate-change-indigenous-black-nova-scotia-poverty-race-1.5350495,Black and Indigenous voices often missing from climate change discussions,2019-11-12,2019-11-07,5,Nova Scotia,,,Non-Criminal,,,"Black/African/Caribbean, Indigenous",,,,,,,,,,,,NC; race relations; anti-black ; anti-indigenous ; anti-racism; Nova Scotia,,,,
553,https://www.tvo.org/article/how-this-18-year-old-is-fostering-multiculturalism-in-thunder-bay,How this 18-year-old is fostering multiculturalism in Thunder Bay,2019-11-13,2019-11-07,6,Ontario,Thunder Bay,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; Thunder Bay,,,,
554,https://nationalpost.com/news/canada/don-cherry-hnic-you-people-hockey-coachs-corner,Complaints about Don Cherry’s ‘you people’ remark overwhelm broadcast standards body,2019-11-11,2019-11-07,4,,,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; National,,,,
